LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
PRT,HOUSECOST,NOMINAL,IDX2015,Q,1991-Q2,64.61162351,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,1991-Q3,66.82689568,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,1991-Q4,69.34430986,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,1992-Q1,71.96369741,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,1992-Q2,74.3897072,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,1992-Q3,74.38905226,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,1992-Q4,74.41417472,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,1993-Q1,74.16465299,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,1993-Q2,74.78388365,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,1993-Q3,74.8738999,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,1993-Q4,75.06719516,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,1994-Q1,75.65428441,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,1994-Q2,75.70666562,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,1994-Q3,76.73351267,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,1994-Q4,77.61441844,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,1995-Q1,77.58201687,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,1995-Q2,77.36164012,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,1995-Q3,77.57894906,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,1995-Q4,77.8723816,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,1996-Q1,78.18392056,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,1996-Q2,78.7934739,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,1996-Q3,78.97197812,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,1996-Q4,79.50615625,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,1997-Q1,80.29956317,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,1997-Q2,81.07488636,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,1997-Q3,82.31428275,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,1997-Q4,83.21541998,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,1998-Q1,83.62400775,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,1998-Q2,84.55080517,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,1998-Q3,85.81058663,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,1998-Q4,87.48766498,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,1999-Q1,90.53981212,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,1999-Q2,91.87227303,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,1999-Q3,94.27309698,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,1999-Q4,95.4461386,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2000-Q1,97.1704789,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2000-Q2,99.27005777,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2000-Q3,100.9530382,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2000-Q4,103.5692148,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2001-Q1,104.6491803,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2001-Q2,105.705044,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2001-Q3,106.103527,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2001-Q4,106.2335952,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2002-Q1,106.4439717,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2002-Q2,106.3966214,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2002-Q3,106.141034,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2002-Q4,106.3421085,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2003-Q1,107.0393154,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2003-Q2,107.3470846,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2003-Q3,107.6534036,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2003-Q4,107.8792665,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2004-Q1,108.2173877,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2004-Q2,107.9909854,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2004-Q3,108.0699845,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2004-Q4,108.3865667,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2005-Q1,108.3906987,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2005-Q2,109.7803853,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2005-Q3,111.9596793,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2005-Q4,112.3602341,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2006-Q1,112.6071407,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2006-Q2,112.9973279,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2006-Q3,112.8397995,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2006-Q4,113.3735564,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2007-Q1,114.0668618,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2007-Q2,113.3224527,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2007-Q3,114.1522284,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2007-Q4,112.3299991,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2008-Q1,109.4826416,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2008-Q2,106.7580229,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2008-Q3,103.5160571,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2008-Q4,105.4762419,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2009-Q1,105.5977258,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2009-Q2,106.4945137,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2009-Q3,106.7289888,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2009-Q4,107.3287717,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2010-Q1,107.5866931,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2010-Q2,108.0588607,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2010-Q3,107.3939917,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2010-Q4,106.3904545,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2011-Q1,105.2986335,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2011-Q2,103.1009395,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2011-Q3,101.5896147,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2011-Q4,98.38081232,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2012-Q1,96.74845286,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2012-Q2,94.55221558,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2012-Q3,93.77251117,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2012-Q4,94.41682039,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2013-Q1,92.45437155,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2013-Q2,92.08533117,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2013-Q3,92.79383403,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2013-Q4,95.00646325,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2014-Q1,96.27035635,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2014-Q2,97.40828268,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2014-Q3,97.29395824,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2014-Q4,97.17740273,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2015-Q1,97.1151353,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2015-Q2,100.1213145,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2015-Q3,100.5809084,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2015-Q4,102.1826417,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2016-Q1,103.8368496,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2016-Q2,106.3034948,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2016-Q3,108.1802523,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2016-Q4,110.1394033,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2017-Q1,111.9510815,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2017-Q2,114.7585319,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2017-Q3,119.4888832,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2017-Q4,121.8615034,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2018-Q1,125.4971316,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2018-Q2,127.6129513,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2018-Q3,129.6562632,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2018-Q4,133.3636539,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2019-Q1,136.897879,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2019-Q2,140.5003149,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2019-Q3,143.1573602,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2019-Q4,145.2944459,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2020-Q1,150.8637857,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2020-Q2,151.4275717,
PRT,HOUSECOST,NOMINAL,IDX2015,Q,2020-Q3,153.3889388,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,1995-Q1,142.8995807,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,1995-Q2,141.6778871,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,1995-Q3,141.1686133,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,1995-Q4,139.807341,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,1996-Q1,139.0085547,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,1996-Q2,138.0866728,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,1996-Q3,136.5430174,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,1996-Q4,135.191454,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,1997-Q1,135.8031825,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,1997-Q2,134.3629758,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,1997-Q3,133.9166256,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,1997-Q4,133.1924941,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,1998-Q1,130.298695,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,1998-Q2,129.1569015,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,1998-Q3,128.682435,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,1998-Q4,129.0267473,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,1999-Q1,131.1123572,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,1999-Q2,130.8862172,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,1999-Q3,133.010664,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,1999-Q4,132.0188847,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2000-Q1,132.8125358,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2000-Q2,134.7551918,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2000-Q3,134.2135383,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2000-Q4,136.500135,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2001-Q1,137.481891,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2001-Q2,135.9365862,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2001-Q3,135.6378123,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2001-Q4,134.4037174,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2002-Q1,132.3190027,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2002-Q2,131.6033578,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2002-Q3,130.6028445,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2002-Q4,130.9166091,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2003-Q1,131.4124138,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2003-Q2,130.7090468,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2003-Q3,129.3280249,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2003-Q4,128.9626801,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2004-Q1,128.890676,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2004-Q2,127.2123172,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2004-Q3,126.3491867,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2004-Q4,125.3683348,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2005-Q1,124.2732549,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2005-Q2,125.8202041,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2005-Q3,124.7555088,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2005-Q4,124.9085814,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2006-Q1,124.8422408,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2006-Q2,124.551437,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2006-Q3,123.7313472,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2006-Q4,122.8608819,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2007-Q1,121.7287489,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2007-Q2,119.2715552,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2007-Q3,119.6351339,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2007-Q4,115.9195652,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2008-Q1,111.5383769,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2008-Q2,108.1804347,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2008-Q3,104.5312016,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2008-Q4,106.182131,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2009-Q1,106.5977454,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2009-Q2,107.7960821,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2009-Q3,107.5400661,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2009-Q4,107.2013934,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2010-Q1,107.0271801,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2010-Q2,106.6321015,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2010-Q3,106.6452199,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2010-Q4,106.1831624,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2011-Q1,106.6994877,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2011-Q2,104.2909952,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2011-Q3,103.3190796,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2011-Q4,100.1765336,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2012-Q1,100.0666864,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2012-Q2,98.25823617,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2012-Q3,97.38298066,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2012-Q4,97.51337416,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2013-Q1,94.71397347,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2013-Q2,95.5218552,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2013-Q3,96.87796929,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2013-Q4,99.94189926,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2014-Q1,101.6719762,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2014-Q2,102.1378586,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2014-Q3,99.52061545,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2014-Q4,100.120695,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2015-Q1,98.42068143,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2015-Q2,100.3554044,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2015-Q3,100.2494275,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2015-Q4,100.9744866,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2016-Q1,101.1718442,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2016-Q2,102.748546,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2016-Q3,103.6899787,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2016-Q4,104.7120224,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2017-Q1,105.6349649,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2017-Q2,107.8499692,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2017-Q3,111.7544694,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2017-Q4,112.2361698,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2018-Q1,114.7480856,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2018-Q2,115.1202366,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2018-Q3,116.0151201,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2018-Q4,117.8412405,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2019-Q1,120.3289659,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2019-Q2,122.1160838,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2019-Q3,123.2585302,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2019-Q4,124.4256224,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2020-Q1,126.6145844,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2020-Q2,128.5330821,
PRT,HOUSECOST,PRICEINCOME,IDX2015,Q,2020-Q3,126.6184388,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1988-Q1,156.2533831,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1988-Q2,156.6213528,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1988-Q3,157.4157885,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1988-Q4,159.9966565,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1989-Q1,161.6429786,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1989-Q2,160.6022616,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1989-Q3,165.2221961,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1989-Q4,165.1092684,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1990-Q1,160.0248911,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1990-Q2,158.9989843,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1990-Q3,159.1111817,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1990-Q4,159.8163785,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1991-Q1,153.1598966,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1991-Q2,153.8359989,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1991-Q3,153.1120106,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1991-Q4,154.1383581,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1992-Q1,151.5528859,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1992-Q2,151.7122436,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1992-Q3,147.0673161,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1992-Q4,143.6328141,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1993-Q1,141.0042597,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1993-Q2,138.8118865,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1993-Q3,135.7732097,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1993-Q4,133.7482792,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1994-Q1,132.9101343,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1994-Q2,130.429687,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1994-Q3,129.8303494,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1994-Q4,129.5011058,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1995-Q1,128.8444495,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1995-Q2,126.6081736,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1995-Q3,125.297901,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1995-Q4,124.4459401,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1996-Q1,125.4213125,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1996-Q2,125.0886837,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1996-Q3,124.168315,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1996-Q4,123.9719652,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1997-Q1,123.9625142,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1997-Q2,123.8787114,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1997-Q3,124.6816849,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1997-Q4,125.0535812,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1998-Q1,125.3137689,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1998-Q2,125.8788165,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1998-Q3,126.972869,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1998-Q4,128.6229695,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1999-Q1,133.721415,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1999-Q2,134.9074658,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1999-Q3,137.5767036,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,1999-Q4,138.4246956,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2000-Q1,140.1659904,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2000-Q2,142.2908206,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2000-Q3,143.8664866,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2000-Q4,146.7069115,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2001-Q1,147.0050139,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2001-Q2,147.5217498,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2001-Q3,147.1770445,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2001-Q4,146.4322412,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2002-Q1,144.9118232,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2002-Q2,143.713799,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2002-Q3,142.3910127,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2002-Q4,141.8473586,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2003-Q1,141.9906636,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2003-Q2,141.6415751,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2003-Q3,141.1991679,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2003-Q4,140.6891512,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2004-Q1,139.8946138,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2004-Q2,138.8706081,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2004-Q3,138.2106232,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2004-Q4,137.6118786,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2005-Q1,137.0419834,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2005-Q2,137.8783997,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2005-Q3,139.6382216,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2005-Q4,139.3094351,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2006-Q1,138.6750463,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2006-Q2,138.2501895,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2006-Q3,137.38056,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2006-Q4,137.2712259,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2007-Q1,137.254567,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2007-Q2,135.2303389,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2007-Q3,135.1446473,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2007-Q4,132.0124979,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2008-Q1,127.8850667,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2008-Q2,123.627361,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2008-Q3,118.8710169,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2008-Q4,120.3941056,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2009-Q1,119.8481993,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2009-Q2,120.0632283,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2009-Q3,119.4913595,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2009-Q4,119.4382156,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2010-Q1,119.1404486,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2010-Q2,119.0614053,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2010-Q3,117.9635991,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2010-Q4,116.4896489,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2011-Q1,115.4381218,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2011-Q2,112.6335813,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2011-Q3,110.5548717,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2011-Q4,106.7099486,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2012-Q1,104.4962354,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2012-Q2,101.3578295,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2012-Q3,99.80769002,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2012-Q4,100.0522382,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2013-Q1,97.91909455,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2013-Q2,97.39537185,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2013-Q3,97.81890753,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2013-Q4,99.98386248,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2014-Q1,97.76498424,
PRT,HOUSECOST,PRICERENT,IDX2015,Q,2014-Q2,98.73460101,
